Cancela/2024-04-21/08:51:38pm/Aberto,
Cancela/2024-04-21/08:51:38pm/Fechado,
cancela | Data: 2024-06-14 12:19:37am Estado:0.00,
cancela | Data: 2024-06-14 12:19:37am Estado:0.00,
cancela | Data: 2024-06-14 12:19:37am Estado:0.00,
cancela | Data: 2024-06-14 12:19:37am Estado:0.00,
cancela | Data: 2024-06-14 12:19:37am Estado:0.00,
cancela | Data: 2024-06-14 12:19:37am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:38am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:39am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:40am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:41am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:42am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:43am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:44am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:45am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:46am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:47am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:48am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:49am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:50am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:51am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:52am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:53am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:54am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:55am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:56am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:57am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:58am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:19:59am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:00am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:01am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:02am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:03am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:04am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:05am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:06am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:07am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:08am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:09am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:10am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:11am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:12am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:13am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:14am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:15am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:16am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:17am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:18am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:19am Estado:0.00,
cancela | Data: 2024-06-14 12:20:20am Estado:0.00,
cancela | Data: 2024-06-14 12:20:20am Estado:0.00,
cancela | Data: 2024-06-14 12:20:20am Estado:0.00,
cancela | Data: 2024-06-14 12:20:20am Estado:0.00,
cancela | Data: 2024-06-14 12:20:20am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:21am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:22am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:23am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:24am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:25am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:26am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:27am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:28am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:29am Estado:0.00,
cancela | Data: 2024-06-14 12:20:30am Estado:0.00,
cancela | Data: 2024-06-14 12:20:30am Estado:0.00,
cancela | Data: 2024-06-14 12:20:30am Estado:0.00,
cancela | Data: 2024-06-14 12:20:30am Estado:0.00,
cancela | Data: 2024-06-14 12:20:30am Estado:0.00,
